Basic - Area,Basic - Perimeter,Basic - Circularity,Curve - Max Dff,Curve - Duration 50% to 50%,Curve - Duration 10% to 10%,Curve - Rising duration 10% to 90%,Curve - Decaying duration 90% to 10%,Curve - dat AUC,Curve - dff AUC,Curve - Decay tau,Propagation - onset - overall,Propagation - offset - overall,Network - Temporal density,Network - Temporal density with similar size only,Network - Spatial density,cell - event average distance - landmark,cell - event minimum distance - landmark,cell - event toward landmark - landmark,cell - event away from landmark - landmark,Source,Path
13.585152,26.139022,4.002250823,5.073680179,6.55,11.79,3.93,7.86,0.804463267,16.18898032,2.572773074,0,0.16009622,6,3,3,38.78951327,38.78951327,0.196913744,0.291088567,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_17_15_09_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
4.033092,11.958562,2.821694074,4.809838866,2.62,7.86,1.31,6.55,0.809974253,14.48228024,3.01719547,0.132438228,0.34450414,5,2,4,45.44242357,45.44242357,0.025904655,0.081668031,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_17_15_09_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
42.064803,76.253859,11.00005688,6.226751237,7.86,18.34,9.17,9.17,1.803675532,54.45772805,3.840914106,22.50595643,2.971019621,6,2,7,8.926042219,6.175233842,78.33657754,120.7540997,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
34.07118,48.591037,5.514616251,6.237669157,6.55,17.03,2.62,14.41,1.243062615,36.84881959,4.27535691,6.149473574,4.067952005,24,7,8,6.350928794,5.944571389,1.229457192,3.82633654,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
27.431668,63.569858,11.72304421,2.751223185,5.24,6.55,2.62,3.93,0.317975044,7.499909456,2.1141965,10.27544243,0.045209087,14,5,3,3.762,3.762,1.379217367,30.29573228,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
22.888844,39.722122,5.485688698,5.049615078,3.93,7.86,1.31,6.55,0.495340526,13.87329262,2.776939239,0.033130292,0.075126422,21,6,3,1.477853173,1.477853173,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
25.640747,86.467062,23.20389373,3.951351587,3.93,7.86,2.62,5.24,0.303199887,12.35112529,2.463316709,42.95827648,3.671357818,8,2,4,17.22898041,7.570301975,101.8820766,0.06243242,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
10.090311,19.170525,2.898368473,7.205251225,5.24,10.48,1.31,7.86,0.569123566,23.73710218,3.76571283,0.821449367,0,2,2,4,27.19985557,27.01279521,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
10.04663,22.997315,4.189131521,2.930175594,5.24,7.86,2.62,5.24,0.429136157,7.7754961,1.955690279,0,0,12,2,3,6.301272014,6.301272014,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
8.692519,33.046662,9.997690414,3.633163251,3.93,5.24,1.31,3.93,0.134373173,6.413242579,1.863250918,2.280229163,1.008826923,11,4,8,20.58199062,20.58199062,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.009326,8.436703,2.818936245,1.738085399,5.24,15.72,10.48,5.24,0.269433469,12.12339698,2.12300418,0.481568394,0.275207283,6,2,8,13.01853602,13.01853602,0.70628967,0.269416831,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.921964,5.892337,1.437540345,4.030604456,5.24,7.86,2.62,3.93,0.16538766,11.47598939,2.95202732,0,0,8,3,7,17.13545103,17.13545103,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.009326,8.500657,2.861835837,3.242356886,5.24,11.79,5.24,6.55,0.167231321,9.682219683,2.660334564,4.480893651,0,8,3,5,16.13573588,16.02908737,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.974971,16.099061,5.188684491,2.201923733,3.93,5.24,1.31,3.93,0.173826188,4.414235601,2.144123305,0,0.046543262,11,3,4,2.91103315,2.91103315,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.266749,6.170725,2.392059349,2.116389589,3.93,5.24,1.31,3.93,0.123899095,4.396539077,1.799361303,0,0,2,2,5,11.68345518,11.68345518,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.101351,15.710112,6.332829236,2.698871354,5.24,6.55,1.31,5.24,0.218279392,6.411912645,2.549459423,0.1711875,4.918467758,17,3,2,3.052394675,2.717,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.048344,4.561425,1.579382782,2.860138872,3.93,9.17,2.62,6.55,0.263347805,8.709496628,2.724444424,0.026125,0.220611111,2,2,8,12.39919602,12.24747133,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.960982,4.070484,1.372040676,4.012787589,2.62,3.93,1.31,2.62,0.09504132,5.175416746,0.971609309,0,0,8,2,4,16.95478284,16.95478284,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
42.064803,76.253859,11.00005688,6.226751237,7.86,18.34,9.17,9.17,1.803675532,54.45772805,3.840914106,22.50595643,2.971019621,6,2,7,8.926042219,6.175233842,78.33657754,120.7540997,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
34.07118,48.591037,5.514616251,6.237669157,6.55,17.03,2.62,14.41,1.243062615,36.84881959,4.27535691,6.149473574,4.067952005,24,7,8,6.350928794,5.944571389,1.229457192,3.82633654,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
27.431668,63.569858,11.72304421,2.751223185,5.24,6.55,2.62,3.93,0.317975044,7.499909456,2.1141965,10.27544243,0.045209087,14,5,3,3.762,3.762,1.379217367,30.29573228,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
22.888844,39.722122,5.485688698,5.049615078,3.93,7.86,1.31,6.55,0.495340526,13.87329262,2.776939239,0.033130292,0.075126422,21,6,3,1.477853173,1.477853173,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
25.640747,86.467062,23.20389373,3.951351587,3.93,7.86,2.62,5.24,0.303199887,12.35112529,2.463316709,42.95827648,3.671357818,8,2,4,17.22898041,7.570301975,101.8820766,0.06243242,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
10.090311,19.170525,2.898368473,7.205251225,5.24,10.48,1.31,7.86,0.569123566,23.73710218,3.76571283,0.821449367,0,2,2,4,27.19985557,27.01279521,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
10.04663,22.997315,4.189131521,2.930175594,5.24,7.86,2.62,5.24,0.429136157,7.7754961,1.955690279,0,0,12,2,3,6.301272014,6.301272014,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
8.692519,33.046662,9.997690414,3.633163251,3.93,5.24,1.31,3.93,0.134373173,6.413242579,1.863250918,2.280229163,1.008826923,11,4,8,20.58199062,20.58199062,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.009326,8.436703,2.818936245,1.738085399,5.24,15.72,10.48,5.24,0.269433469,12.12339698,2.12300418,0.481568394,0.275207283,6,2,8,13.01853602,13.01853602,0.70628967,0.269416831,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.921964,5.892337,1.437540345,4.030604456,5.24,7.86,2.62,3.93,0.16538766,11.47598939,2.95202732,0,0,8,3,7,17.13545103,17.13545103,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.009326,8.500657,2.861835837,3.242356886,5.24,11.79,5.24,6.55,0.167231321,9.682219683,2.660334564,4.480893651,0,8,3,5,16.13573588,16.02908737,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.664541,9.63281,2.771237309,2.704109921,3.93,7.86,2.62,5.24,0.323468894,5.230081308,1.871579061,0.01131339,0.030962963,11,3,2,2.09,2.09,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.974971,16.099061,5.188684491,2.201923733,3.93,5.24,1.31,3.93,0.173826188,4.414235601,2.144123305,0,0.046543262,11,3,4,2.91103315,2.91103315,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.266749,6.170725,2.392059349,2.116389589,3.93,5.24,1.31,3.93,0.123899095,4.396539077,1.799361303,0,0,2,2,5,11.68345518,11.68345518,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.101351,15.710112,6.332829236,2.698871354,5.24,6.55,1.31,5.24,0.218279392,6.411912645,2.549459423,0.1711875,4.918467758,17,3,2,3.052394675,2.717,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.655215,2.815648,0.962859734,2.553252699,9.17,11.79,5.24,6.55,0.164213553,11.18271199,3.642983783,0,0,4,1,4,3.721139207,3.721139207,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.048344,4.561425,1.579382782,2.860138872,3.93,9.17,2.62,6.55,0.263347805,8.709496628,2.724444424,0.026125,0.220611111,2,2,8,12.39919602,12.24747133,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.960982,4.070484,1.372040676,4.012787589,2.62,3.93,1.31,2.62,0.09504132,5.175416746,0.971609309,0,0,8,2,4,16.95478284,16.95478284,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.567853,2.112154,0.625180425,3.064921792,2.62,7.86,2.62,5.24,0.121545129,7.423262347,2.484006445,0,0,3,2,5,6.691264828,6.691264828,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.742577,2.936659,0.92417812,2.81025269,2.62,3.93,1.31,2.62,0.123503953,6.784150952,0.929585526,0.2508,0.044702778,5,3,3,4.362175549,4.288321466,0.234603755,0.044518806,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
13.147981,31.971775,6.18677845,5.864360363,5.24,7.86,2.62,5.24,0.594037235,18.37553723,3.439448219,0.380593522,0.194418003,18,4,8,6.482370091,6.482370091,0.006944768,0.274008434,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.974971,16.099061,5.188684491,2.201923733,3.93,5.24,1.31,3.93,0.173826188,4.414235601,2.144123305,0,0.046543262,11,3,4,2.91103315,2.91103315,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.655215,2.815648,0.962859734,2.553252699,9.17,11.79,5.24,6.55,0.164213553,11.18271199,3.642983783,0,0,4,1,4,3.721139207,3.721139207,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.567853,2.112154,0.625180425,3.064921792,2.62,7.86,2.62,5.24,0.121545129,7.423262347,2.484006445,0,0,3,2,5,6.691264828,6.691264828,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.742577,2.936659,0.92417812,2.81025269,2.62,3.93,1.31,2.62,0.123503953,6.784150952,0.929585526,0.2508,0.044702778,5,3,3,4.362175549,4.288321466,0.234603755,0.044518806,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.480491,2.093135,0.725603482,9.489102987,2.62,3.93,1.31,2.62,0.108225107,10.68363252,0.614943091,0,0,4,1,4,22.20225405,22.20225405,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
42.064803,76.253859,11.00005688,6.226751237,7.86,18.34,9.17,9.17,1.803675532,54.45772805,3.840914106,22.50595643,2.971019621,6,2,7,8.926042219,6.175233842,78.33657754,120.7540997,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
34.07118,48.591037,5.514616251,6.237669157,6.55,17.03,2.62,14.41,1.243062615,36.84881959,4.27535691,6.149473574,4.067952005,24,7,8,6.350928794,5.944571389,1.229457192,3.82633654,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
27.431668,63.569858,11.72304421,2.751223185,5.24,6.55,2.62,3.93,0.317975044,7.499909456,2.1141965,10.27544243,0.045209087,14,5,3,3.762,3.762,1.379217367,30.29573228,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
10.090311,19.170525,2.898368473,7.205251225,5.24,10.48,1.31,7.86,0.569123566,23.73710218,3.76571283,0.821449367,0,2,2,4,27.19985557,27.01279521,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
5.722211,24.404512,8.282596866,5.428522186,19.65,39.3,6.55,26.2,1.384917974,94.03549829,10.38334524,6.565491786,1.49127263,5,2,8,9.388730372,9.388730372,0,0.062791291,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
10.04663,22.997315,4.189131521,2.930175594,5.24,7.86,2.62,5.24,0.429136157,7.7754961,1.955690279,0,0,12,2,3,6.301272014,6.301272014,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
5.547487,21.716563,6.765128141,4.136131558,17.03,19.65,7.86,11.79,1.028326035,40.36648369,7.055205989,1.968571573,0.958631389,7,1,8,6.705964636,6.559404317,0.03532831,0.008752738,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
13.147981,31.971775,6.18677845,5.864360363,5.24,7.86,2.62,5.24,0.594037235,18.37553723,3.439448219,0.380593522,0.194418003,18,4,8,6.482370091,6.482370091,0.006944768,0.274008434,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.533498,10.650849,3.563182161,4.251171981,5.24,17.03,3.93,13.1,0.350649357,21.07317293,9.318026206,0.057691877,0.260812332,9,3,3,12.27825598,12.24568793,0.020555472,0.006301797,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.009326,8.436703,2.818936245,1.738085399,5.24,15.72,10.48,5.24,0.269433469,12.12339698,2.12300418,0.481568394,0.275207283,6,2,8,13.01853602,13.01853602,0.70628967,0.269416831,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.092025,5.033347,1.846168339,4.869447465,3.93,11.79,3.93,7.86,0.227359325,15.37858005,2.927815492,0.0836,0.15675,8,4,4,4.122124331,4.122124331,0.009182254,0.009906437,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.009326,8.500657,2.861835837,3.242356886,5.24,11.79,5.24,6.55,0.167231321,9.682219683,2.660334564,4.480893651,0,8,3,5,16.13573588,16.02908737,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.655215,2.815648,0.962859734,2.553252699,9.17,11.79,5.24,6.55,0.164213553,11.18271199,3.642983783,0,0,4,1,4,3.721139207,3.721139207,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.659878,7.85422,2.95746825,2.833264619,5.24,6.55,1.31,5.24,0.14000912,7.945691258,3.867066632,0,0,8,3,6,11.37082935,11.37082935,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.960982,4.070484,1.372040676,4.012787589,2.62,3.93,1.31,2.62,0.09504132,5.175416746,0.971609309,0,0,8,2,4,16.95478284,16.95478284,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.092025,5.067832,1.871552327,2.808902455,2.62,7.86,2.62,5.24,0.209696993,8.511409796,2.277241385,0.058055556,0,5,1,4,8.830032384,8.268056906,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.567853,2.112154,0.625180425,3.064921792,2.62,7.86,2.62,5.24,0.121545129,7.423262347,2.484006445,0,0,3,2,5,6.691264828,6.691264828,0,0,GFAP,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_15_22_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
58.523888,90.690408,11.18354982,4.752782601,6.55,24.89,13.1,11.79,0.531477511,18.76937867,3.283573559,44.12598343,0.029708174,22,5,3,3.532312235,0.545600587,0.233116523,1921.665145,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
58.523888,90.690408,11.18354982,4.752782601,6.55,24.89,13.1,11.79,0.531477511,18.76937867,3.283573559,44.12598343,0.029708174,22,5,3,3.532312235,0.545600587,0.233116523,1921.665145,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
62.750944,103.177108,13.5000872,4.978603102,6.55,22.27,2.62,19.65,0.47901392,22.02667273,3.639097814,9.832197494,4.346831947,8,3,1,3.66596446,0,0,252.6788809,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
31.85176,66.662264,11.10239871,4.503536264,6.55,36.68,19.65,17.03,0.525842965,23.21641191,4.231389964,9.506414248,4.991158168,58,15,3,0.928226832,0.545600587,7.121393283,28.57301235,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
16.193792,28.71514,4.051944194,5.999766965,6.55,6.55,2.62,2.62,0.584379911,20.30695638,2.775637183,0.408341554,0,20,8,7,0,0,0.232428544,0.174321408,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
22.742752,53.073904,9.856192782,3.552327373,3.93,6.55,1.31,5.24,0.218522742,8.361929619,2.522407405,0,0.674959197,36,8,2,1.238512695,0.879754511,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
12.80024,39.000716,9.456211642,3.199505089,3.93,11.79,2.62,9.17,0.27945298,9.773405294,4.229361075,0.120243802,0.0669805,24,4,2,1.22,1.22,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
5.774992,16.234296,3.631664071,6.291887247,5.24,7.86,3.93,3.93,0.903278053,21.60648267,1.721352506,0.904451128,0.525379699,11,3,9,3.711629653,3.450681092,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,6.079992,1.703799557,3.174155187,17.03,44.54,34.06,6.55,0.804468393,32.08603228,6.670728596,0.068024242,0.108548718,12,3,4,0.690136218,0.690136218,0,0.199662505,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_30_56_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
